name,address,latitude,longitude,category_large,category_small,source_file
행당역,,37.557297,127.029482,metro,5호선,metro_station_seoul_cleaned.csv
왕십리역,,37.56197,127.037264,metro,5호선,metro_station_seoul_cleaned.csv
마장역,,37.566066,127.042921,metro,5호선,metro_station_seoul_cleaned.csv
답십리역,,37.566833,127.05266,metro,5호선,metro_station_seoul_cleaned.csv
장한평역,,37.561438,127.064601,metro,5호선,metro_station_seoul_cleaned.csv
군자역,,37.557102,127.079559,metro,5호선,metro_station_seoul_cleaned.csv
아차산역,,37.552005,127.089609,metro,5호선,metro_station_seoul_cleaned.csv
광나루역,,37.545301,127.103478,metro,5호선,metro_station_seoul_cleaned.csv
천호역,,37.538566,127.123539,metro,5호선,metro_station_seoul_cleaned.csv
강동역,,37.53581,127.13249,metro,5호선,metro_station_seoul_cleaned.csv
길동역,,37.538022,127.140085,metro,5호선,metro_station_seoul_cleaned.csv
굽은다리역,,37.545442,127.142844,metro,5호선,metro_station_seoul_cleaned.csv
명일역,,37.551317,127.144002,metro,5호선,metro_station_seoul_cleaned.csv
고덕역,,37.555002,127.154214,metro,5호선,metro_station_seoul_cleaned.csv
상일동역,,37.556714,127.166381,metro,5호선,metro_station_seoul_cleaned.csv
둔촌동역,,37.527787,127.136219,metro,5호선,metro_station_seoul_cleaned.csv
올림픽공원역,,37.516217,127.130957,metro,5호선,metro_station_seoul_cleaned.csv
방이역,,37.508752,127.126054,metro,5호선,metro_station_seoul_cleaned.csv
오금역,,37.502228,127.127701,metro,5호선,metro_station_seoul_cleaned.csv
개롱역,,37.498097,127.134817,metro,5호선,metro_station_seoul_cleaned.csv
거여역,,37.493208,127.143983,metro,5호선,metro_station_seoul_cleaned.csv
마천역,,37.494972,127.152784,metro,5호선,metro_station_seoul_cleaned.csv
강일역,,37.557521,127.176018,metro,5호선,metro_station_seoul_cleaned.csv
미사역,,37.56329,127.192954,metro,5호선,metro_station_seoul_cleaned.csv
응암역,,37.59859,126.915583,metro,6호선,metro_station_seoul_cleaned.csv
역촌역,,37.60605,126.922764,metro,6호선,metro_station_seoul_cleaned.csv
불광역,,37.610919,126.929504,metro,6호선,metro_station_seoul_cleaned.csv
독바위역,,37.618413,126.933035,metro,6호선,metro_station_seoul_cleaned.csv
연신내역,,37.618596,126.920519,metro,6호선,metro_station_seoul_cleaned.csv
구산역,,37.611223,126.917246,metro,6호선,metro_station_seoul_cleaned.csv
새절역,,37.591148,126.913613,metro,6호선,metro_station_seoul_cleaned.csv
증산역,,37.583989,126.909785,metro,6호선,metro_station_seoul_cleaned.csv
디지털미디어시티역,,37.577005,126.898643,metro,6호선,metro_station_seoul_cleaned.csv
월드컵경기장역,,37.569439,126.899077,metro,6호선,metro_station_seoul_cleaned.csv
마포구청역,,37.563535,126.903326,metro,6호선,metro_station_seoul_cleaned.csv
망원역,,37.556031,126.910129,metro,6호선,metro_station_seoul_cleaned.csv
합정역,,37.549033,126.913546,metro,6호선,metro_station_seoul_cleaned.csv
상수역,,37.547704,126.92292,metro,6호선,metro_station_seoul_cleaned.csv
광흥창역,,37.547464,126.931971,metro,6호선,metro_station_seoul_cleaned.csv
대흥역,,37.547732,126.942214,metro,6호선,metro_station_seoul_cleaned.csv
공덕역,,37.543592,126.951664,metro,6호선,metro_station_seoul_cleaned.csv
효창공원앞역,,37.539279,126.961348,metro,6호선,metro_station_seoul_cleaned.csv
삼각지역,,37.535563,126.973996,metro,6호선,metro_station_seoul_cleaned.csv
