RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2023,11590,동작구,10200,상도동,1,대지,0431,0000,래미안상도3차,20230829,116000,84.96,0.0,4.0,,,2004.0,아파트,중개거래,서울 동작구
2023,11305,강북구,10100,미아동,1,대지,0258,0601,대성그린빌라,20230829,34000,57.96,65.6,1.0,,,1987.0,연립다세대,직거래,
2023,11320,도봉구,10800,도봉동,1,대지,0051,0012,중흥에스-클래스,20230829,58500,84.95,0.0,7.0,,,2004.0,아파트,중개거래,서울 도봉구
2023,11200,성동구,11400,성수동1가,1,대지,0033,0021,Biz-Well 성수,20230829,16800,26.13,34.22,9.0,,,2004.0,오피스텔,중개거래,서울 성동구
2023,11500,강서구,10100,염창동,1,대지,0300,0000,강변한솔솔파크,20230829,90000,84.97,0.0,12.0,,,2005.0,아파트,직거래,
2023,11215,광진구,10500,자양동,1,대지,0236,0000,롯데캐슬 리버파크 시그니처,20230829,85530,59.97,0.0,9.0,분양권,,0.0,아파트,중개거래,서울 강동구
2023,11170,용산구,10200,용산동2가,1,대지,0014,0006,드림힐2차(14-6),20230829,39000,50.04,37.02,1.0,,,2008.0,연립다세대,중개거래,서울 용산구
2023,11440,마포구,12200,합정동,1,대지,0435,0037,대운아트빌라,20230829,29000,78.81,47.97,-1.0,,,1994.0,연립다세대,직거래,
2023,11380,은평구,10900,신사동,1,대지,0161,0000,새야빌라(161-0),20230829,25400,60.77,35.94,1.0,,,2001.0,연립다세대,중개거래,서울 은평구
2023,11710,송파구,11400,마천동,1,대지,0607,0000,송파파크데일2단지,20230829,79500,59.91,0.0,15.0,,,2011.0,아파트,중개거래,서울 송파구
2023,11440,마포구,12500,성산동,1,대지,0215,0001,모던주택,20230829,46000,64.5,38.44,4.0,,,2005.0,연립다세대,중개거래,서울 은평구
2023,11200,성동구,11500,성수동2가,,,,,,20230829,255000,199.71,145.0,,,,1991.0,단독다가구,중개거래,서울 성동구
2023,11380,은평구,10700,응암동,1,대지,0400,0000,자선메르시안(400),20230829,54000,83.73,0.0,5.0,,,2005.0,아파트,중개거래,서울 은평구
2023,11380,은평구,11400,진관동,1,대지,0019,0000,상림마을8단지롯데캐슬(810~820동)BL1-1,20230829,108500,134.51,0.0,12.0,,,2008.0,아파트,중개거래,"경기 남양주시, 서울 은평구"
2023,11590,동작구,10100,노량진동,1,대지,0057,0001,메가스터디타워,20230829,40000,41.89,68.53,12.0,,,2015.0,오피스텔,중개거래,서울 동작구
2023,11620,관악구,10100,봉천동,,,,,,20230829,112800,290.97,134.4,,,,2007.0,단독다가구,중개거래,서울 관악구
2023,11710,송파구,10500,석촌동,1,대지,0288,0017,석촌빌라(288-17),20230829,21200,29.99,18.54,4.0,,,2013.0,연립다세대,직거래,
2023,11380,은평구,10800,역촌동,1,대지,0007,0043,석영빌라,20230829,13000,37.26,25.07,-1.0,,,1991.0,연립다세대,중개거래,서울 은평구
2023,11260,중랑구,10200,상봉동,1,대지,0315,0067,임창빌라마동,20230829,27000,45.36,23.34,3.0,,,1996.0,연립다세대,중개거래,서울 중랑구
2023,11650,서초구,10200,양재동,1,대지,0300,0015,마이플레이스양재,20230829,40400,19.97,12.3,6.0,,,2021.0,연립다세대,중개거래,서울 관악구
2023,11380,은평구,10700,응암동,1,대지,0116,0026,드림캐시아1,20230829,50000,59.38,0.0,12.0,,,2011.0,아파트,중개거래,"경기 고양덕양구, 서울 은평구"
2023,11260,중랑구,10500,망우동,1,대지,0149,0029,금강골드빌,20230829,22000,65.3,33.38,2.0,,,2002.0,연립다세대,중개거래,서울 중랑구
2023,11200,성동구,10100,상왕십리동,1,대지,0012,0047,센트럴큐브,20230829,29000,23.95,0.0,6.0,,,2019.0,아파트,중개거래,서울 성동구
2023,11410,서대문구,11200,대현동,1,대지,0144,0000,럭키대현,20230829,89500,83.38,0.0,15.0,,,1999.0,아파트,중개거래,서울 서대문구
2023,11440,마포구,10100,아현동,1,대지,0662,0000,더클래시,20230829,139000,59.97,0.0,6.0,,20240116,2022.0,아파트,중개거래,"서울 강동구, 서울 마포구"
2023,11740,강동구,10900,천호동,,,,,,20230829,197106,263.34,171.5,,,,1993.0,단독다가구,중개거래,서울 강동구
2023,11320,도봉구,10800,도봉동,1,대지,0641,0000,서원,20230829,31000,49.77,0.0,1.0,,,1996.0,아파트,중개거래,서울 도봉구
2023,11200,성동구,12200,용답동,1,대지,0052,0019,GoldenHouse,20230829,34000,20.76,11.59,1.0,,,2022.0,연립다세대,중개거래,서울 성동구
2023,11110,종로구,17500,숭인동,1,대지,0766,0000,종로청계힐스테이트,20230829,80000,59.94,0.0,10.0,,,2009.0,아파트,중개거래,서울 종로구
2023,11350,노원구,10300,공릉동,,,,,,20230829,79750,148.26,99.0,,,,1993.0,단독다가구,중개거래,서울 노원구
2023,11650,서초구,10700,반포동,1,대지,0002,0012,아크로리버파크,20230829,480000,112.96,0.0,9.0,,,2016.0,아파트,중개거래,서울 서초구
2023,11200,성동구,12200,용답동,,,,,,20230829,185000,196.21,121.3,,,,1996.0,단독다가구,중개거래,서울 성동구
2023,11740,강동구,10900,천호동,,,,,,20230829,204672,249.78,173.5,,,,1988.0,단독다가구,중개거래,서울 강동구
2023,11440,마포구,10700,마포동,1,대지,0350,0000,강변한신코아,20230829,15800,26.4,26.4,3.0,,,1992.0,오피스텔,중개거래,서울 용산구
2023,11290,성북구,13800,장위동,1,대지,0223,0047,더꿈의숲,20230829,47100,58.43,37.29,4.0,,,2023.0,연립다세대,직거래,
2023,11290,성북구,13800,장위동,1,대지,0223,0047,더꿈의숲,20230829,47100,59.08,37.71,4.0,,,2023.0,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0408,0163,양지빌라(408-163),20230829,23000,43.67,29.46,1.0,,,1986.0,연립다세대,중개거래,서울 관악구
2023,11680,강남구,11100,세곡동,1,대지,0533,0000,세곡푸르지오,20230829,137000,84.83,0.0,5.0,,,2012.0,아파트,중개거래,서울 강남구
2023,11470,양천구,10300,신월동,1,대지,1077,0000,목동센트럴아이파크위브3단지,20230829,74500,52.85,0.0,9.0,,,2020.0,아파트,중개거래,서울 양천구
2023,11380,은평구,10600,대조동,1,대지,0208,0028,아우르미,20230829,32500,29.98,19.77,3.0,,,2015.0,연립다세대,중개거래,서울 은평구
2023,11290,성북구,13800,장위동,1,대지,0223,0047,더꿈의숲,20230829,46200,59.08,37.71,2.0,,,2023.0,연립다세대,직거래,
2023,11290,성북구,13800,장위동,1,대지,0223,0047,더꿈의숲,20230829,46600,59.08,37.71,5.0,,,2023.0,연립다세대,직거래,
2023,11260,중랑구,10100,면목동,1,대지,0154,0022,현진타운,20230829,53700,64.63,38.39,3.0,,20231022,2022.0,연립다세대,직거래,
2023,11290,성북구,13800,장위동,1,대지,0223,0047,더꿈의숲,20230829,46200,59.15,37.76,2.0,,,2023.0,연립다세대,직거래,
2023,11440,마포구,12300,망원동,1,대지,0431,0050,대한빌라,20230829,30000,52.33,35.23,1.0,,,1994.0,연립다세대,중개거래,서울 마포구
2023,11530,구로구,10200,구로동,1,대지,0440,0000,보광,20230829,74500,73.89,0.0,5.0,,,1984.0,아파트,중개거래,서울 구로구
2023,11530,구로구,10200,구로동,1,대지,1265,0000,구로두산,20230829,44500,44.64,0.0,19.0,,,1998.0,아파트,중개거래,서울 구로구
2023,11740,강동구,10500,길동,1,대지,0053,0000,삼익파크맨션,20230829,71000,56.17,0.0,9.0,,,1982.0,아파트,중개거래,서울 강동구
2023,11650,서초구,10800,서초동,1,대지,1687,0000,유원서초,20230829,193000,84.82,0.0,4.0,,,1993.0,아파트,중개거래,서울 서초구
2023,11290,성북구,13800,장위동,1,대지,0223,0047,더꿈의숲,20230829,46600,59.15,37.76,3.0,,,2023.0,연립다세대,직거래,
2023,11680,강남구,11800,도곡동,1,대지,0527,0000,도곡렉슬,20230829,405000,134.9,0.0,19.0,,,2006.0,아파트,중개거래,서울 강남구
2023,11290,성북구,13800,장위동,1,대지,0223,0047,더꿈의숲,20230829,46600,59.15,37.76,5.0,,,2023.0,연립다세대,직거래,
2023,11305,강북구,10300,수유동,1,대지,0553,0061,극동,20230829,68000,134.45,0.0,12.0,,,1992.0,아파트,중개거래,서울 강북구
2023,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,20230829,186500,84.99,0.0,1.0,,20231005,2018.0,아파트,중개거래,서울 송파구
2023,11590,동작구,10900,신대방동,1,대지,0713,0000,롯데낙천대,20230829,110000,80.24,0.0,19.0,,,2003.0,아파트,중개거래,서울 동작구
2023,11590,동작구,10200,상도동,1,대지,0450,0000,상도동래미안1차,20230829,132000,114.17,0.0,11.0,,,2004.0,아파트,중개거래,서울 동작구
2023,11290,성북구,13800,장위동,1,대지,0223,0047,더꿈의숲,20230829,44450,58.77,37.51,2.0,,,2023.0,연립다세대,직거래,
2023,11290,성북구,13800,장위동,1,대지,0223,0047,더꿈의숲,20230829,44900,58.77,37.51,3.0,,,2023.0,연립다세대,직거래,
2023,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,20230829,57000,59.98,0.0,10.0,,,2004.0,아파트,중개거래,서울 강북구
2023,11320,도봉구,10500,쌍문동,1,대지,0075,0087,나정맨션(75-87),20230829,32500,80.02,37.21,2.0,,,2001.0,연립다세대,중개거래,서울 도봉구
2023,11545,금천구,10200,독산동,1,대지,1150,0000,금천 롯데캐슬 골드파크 2차,20230829,18000,27.03,38.83,9.0,,,2017.0,오피스텔,중개거래,서울 금천구
2023,11230,동대문구,10400,전농동,1,대지,0695,0000,동대문롯데캐슬노블레스,20230829,125000,84.98,0.0,19.0,,,2018.0,아파트,중개거래,서울 동대문구
2023,11380,은평구,10600,대조동,1,대지,0064,0016,거성리젠시(64-16),20230829,25800,54.37,33.9,2.0,,,2001.0,연립다세대,중개거래,서울 은평구
2023,11350,노원구,10200,월계동,1,대지,0944,0000,풍림아이원,20230829,67000,59.15,0.0,10.0,,,2005.0,아파트,중개거래,서울 노원구
2023,11530,구로구,10200,구로동,1,대지,0560,0000,신도림현대,20230829,84500,80.01,0.0,5.0,,,1994.0,아파트,중개거래,서울 구로구
2023,11545,금천구,10200,독산동,1,대지,0878,0035,아이보리,20230829,43000,46.69,28.98,5.0,,,2023.0,연립다세대,직거래,
2023,11710,송파구,10200,신천동,1,대지,0017,0000,파크리오,20230829,217000,84.9,0.0,17.0,,,2008.0,아파트,중개거래,서울 송파구
2023,11560,영등포구,13200,신길동,1,대지,0022,0005,대우 디오빌 골든뷰 오피스텔,20230829,17750,28.29,37.79,11.0,,,2004.0,오피스텔,중개거래,서울 영등포구
2023,11380,은평구,10400,갈현동,1,대지,0486,0012,브라운스톤빌,20230829,21700,28.68,18.62,4.0,,,2014.0,연립다세대,중개거래,서울 은평구
2023,11290,성북구,13800,장위동,1,대지,0223,0047,더꿈의숲,20230829,45400,58.77,37.51,4.0,,,2023.0,연립다세대,직거래,
2023,11290,성북구,13800,장위동,1,대지,0223,0047,더꿈의숲,20230829,46600,58.43,37.29,5.0,,,2023.0,연립다세대,직거래,
2023,11470,양천구,10100,신정동,1,대지,0329,0000,목동신시가지14,20230829,205000,108.28,0.0,12.0,,,1987.0,아파트,중개거래,서울 양천구
2023,11710,송파구,11100,방이동,1,대지,0022,0005,잠실리시온,20230829,39000,43.05,56.73,15.0,,,2004.0,오피스텔,중개거래,서울 송파구
2023,11320,도봉구,10500,쌍문동,1,대지,0460,0064,진주빌라트,20230829,11500,40.53,19.18,4.0,,,2003.0,연립다세대,중개거래,서울 도봉구
2023,11350,노원구,10600,중계동,1,대지,0588,0000,양지마을(대림)2,20230829,88000,84.88,0.0,11.0,,,1999.0,아파트,중개거래,서울 노원구
2023,11350,노원구,10600,중계동,1,대지,0588,0000,양지마을(대림)2,20230829,100000,114.81,0.0,13.0,,,1999.0,아파트,중개거래,서울 노원구
2023,11560,영등포구,12300,문래동5가,1,대지,0014,0000,문래두산위브,20230829,72000,65.46,0.0,8.0,,,1988.0,아파트,중개거래,서울 영등포구
2023,11170,용산구,13000,이태원동,1,대지,0210,0023,이태원더힐,20230829,59000,29.94,21.49,3.0,,,2023.0,연립다세대,중개거래,서울 용산구
2023,11560,영등포구,11400,당산동4가,1,대지,0030,0001,당산현대5차,20230829,137000,114.84,0.0,12.0,,,2000.0,아파트,중개거래,서울 영등포구
2023,11545,금천구,10300,시흥동,1,대지,1017,0000,관악산신도브래뉴,20230829,60000,94.6,0.0,2.0,,,2006.0,아파트,중개거래,서울 금천구
2023,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,20230829,244400,84.8,0.0,17.0,,,2008.0,아파트,중개거래,서울 송파구
2023,11440,마포구,12200,합정동,1,대지,0443,0016,동원스위트홈,20230829,37500,29.84,18.15,4.0,,,2015.0,연립다세대,중개거래,서울 마포구
2023,11500,강서구,10500,마곡동,1,대지,0758,0003,마곡헤리움2차,20230829,17000,22.51,33.97,9.0,,,2016.0,오피스텔,중개거래,서울 강서구
2023,11290,성북구,13400,길음동,1,대지,1284,0000,길음뉴타운8단지(래미안),20230829,140000,114.98,0.0,14.0,,,2010.0,아파트,중개거래,서울 성북구
2023,11740,강동구,10900,천호동,,,,,,20230829,204672,249.78,173.5,,,20231114,1988.0,단독다가구,중개거래,서울 강동구
2023,11290,성북구,13800,장위동,1,대지,0223,0047,더꿈의숲,20230829,47200,59.15,37.76,4.0,,,2023.0,연립다세대,직거래,
2023,11740,강동구,10900,천호동,,,,,,20230829,203794,246.9,177.3,,,20231114,1989.0,단독다가구,중개거래,서울 강동구
2023,11290,성북구,13800,장위동,1,대지,0223,0047,더꿈의숲,20230829,46100,58.43,37.29,2.0,,,2023.0,연립다세대,직거래,
2023,11290,성북구,13800,장위동,1,대지,0223,0047,더꿈의숲,20230829,46600,59.08,37.71,3.0,,,2023.0,연립다세대,직거래,
2023,11470,양천구,10100,신정동,1,대지,1323,0000,목동힐스테이트,20230829,158000,84.88,0.0,5.0,,,2016.0,아파트,중개거래,서울 양천구
2023,11470,양천구,10100,신정동,1,대지,0951,0005,미도파히아츠,20230829,17500,55.53,24.3,-1.0,,,1994.0,연립다세대,중개거래,서울 양천구
2023,11260,중랑구,10300,중화동,1,대지,0330,0094,오렌지빌,20230828,26000,28.07,17.52,3.0,,,2017.0,연립다세대,중개거래,서울 중랑구
2023,11320,도봉구,10500,쌍문동,1,대지,0486,0018,우이그린빌라,20230828,30000,75.24,86.56,2.0,,,1986.0,연립다세대,중개거래,서울 도봉구
2023,11320,도봉구,10600,방학동,1,대지,0690,0003,부영팰리스,20230828,34000,66.09,0.0,5.0,,,2002.0,아파트,중개거래,"서울 노원구, 서울 도봉구"
2023,11740,강동구,10600,둔촌동,1,대지,0170,0001,올림픽파크 포레온,20230828,129500,84.98,0.0,18.0,입주권,,0.0,아파트,직거래,
2023,11290,성북구,13300,정릉동,1,대지,0712,0002,서울하이츠빌라,20230828,18500,51.17,29.42,1.0,,,1997.0,연립다세대,중개거래,서울 성북구
2023,11410,서대문구,11800,홍은동,1,대지,0467,0000,북한산두산위브,20230828,83000,84.98,0.0,8.0,,,2020.0,아파트,중개거래,서울 서대문구
2023,11230,동대문구,10500,답십리동,1,대지,0001,0119,우성타운,20230828,16000,63.04,28.27,3.0,,,2003.0,연립다세대,직거래,
2023,11140,중구,17400,만리동2가,1,대지,0176,0001,서울역센트럴자이,20230828,150000,84.97,0.0,19.0,,,2017.0,아파트,중개거래,"서울 서대문구, 서울 용산구"
2023,11530,구로구,10800,오류동,1,대지,0097,0004,서울가든빌라1단지,20230828,50000,45.9,58.05,3.0,,,1987.0,연립다세대,중개거래,경기 수원장안구
2023,11200,성동구,11400,성수동1가,1,대지,0656,0234,서울숲대림,20230828,122000,59.89,0.0,5.0,,,2000.0,아파트,중개거래,"서울 강남구, 서울 성동구"
2023,11260,중랑구,10100,면목동,1,대지,0494,0000,용마금호타운,20230828,72000,84.9,0.0,12.0,,,1992.0,아파트,중개거래,서울 중랑구
2023,11380,은평구,10300,불광동,1,대지,0028,0008,북한산화이트빌(28-8),20230828,16500,38.85,18.44,5.0,,,2003.0,연립다세대,중개거래,서울 은평구
2023,11590,동작구,10900,신대방동,1,대지,0565,0000,우성1,20230828,82000,66.69,0.0,4.0,,,1988.0,아파트,중개거래,서울 동작구
2023,11350,노원구,10500,상계동,1,대지,1306,0000,우림루미아트1,20230828,67000,84.89,0.0,12.0,,,2004.0,아파트,중개거래,서울 노원구
2023,11320,도봉구,10500,쌍문동,1,대지,0525,0004,우림씨티빌,20230828,14300,53.62,25.6,4.0,,,2002.0,연립다세대,중개거래,서울 강북구
2023,11350,노원구,10500,상계동,1,대지,1293,0000,불암현대,20230828,47000,59.4,0.0,7.0,,,1999.0,아파트,중개거래,서울 노원구
2023,11590,동작구,10200,상도동,1,대지,0520,0000,삼환나우빌(520-0),20230828,94000,84.87,0.0,6.0,,,2007.0,아파트,중개거래,서울 동작구
2023,11500,강서구,10300,화곡동,1,대지,0095,0151,미주,20230828,15000,41.22,28.7,1.0,,,1986.0,연립다세대,중개거래,서울 강서구
2023,11140,중구,16200,신당동,1,대지,0856,0000,신당KCC스위첸,20230828,107000,72.99,0.0,7.0,,,2019.0,아파트,중개거래,서울 성동구
2023,11530,구로구,10200,구로동,1,대지,1267,0000,신도림태영타운,20230828,100000,84.87,0.0,16.0,,,2000.0,아파트,중개거래,서울 구로구
2023,11260,중랑구,10200,상봉동,1,대지,0102,0104,미건빌라,20230828,23000,46.74,27.14,2.0,,,2001.0,연립다세대,중개거래,서울 중랑구
2023,11380,은평구,10700,응암동,1,대지,0112,0002,미가오피스텔,20230828,13000,21.66,31.14,8.0,,,,오피스텔,중개거래,서울 은평구
2023,11215,광진구,10500,자양동,1,대지,0859,0000,래미안프리미어팰리스,20230828,140000,84.92,0.0,20.0,,20231012,2017.0,아파트,중개거래,서울 광진구
2023,11230,동대문구,10400,전농동,1,대지,0620,0047,청량리역 롯데캐슬 SKY-L65,20230828,134874,102.92,0.0,21.0,분양권,20230904,0.0,아파트,중개거래,서울 서초구
2023,11350,노원구,10500,상계동,1,대지,0330,0029,소담빌,20230828,10800,14.65,0.0,8.0,,,2014.0,아파트,중개거래,서울 노원구
2023,11350,노원구,10500,상계동,1,대지,0647,0000,상계주공12(고층),20230828,49000,49.94,0.0,3.0,,,1988.0,아파트,중개거래,서울 노원구
2023,11350,노원구,10500,상계동,1,대지,0624,0000,상계주공16(고층),20230828,49000,59.39,0.0,15.0,,,1988.0,아파트,중개거래,서울 노원구
2023,11290,성북구,13900,석관동,1,대지,0306,0015,신우주택,20230828,33500,49.0,32.74,5.0,,,2016.0,연립다세대,중개거래,서울 성북구
2023,11170,용산구,12100,용문동,1,대지,0038,0010,세론빌,20230828,64000,62.12,33.06,2.0,,,2008.0,연립다세대,중개거래,서울 용산구
2023,11110,종로구,15500,관수동,1,대지,0004,0000,신일 해피트리앤,20230828,22500,19.34,29.55,5.0,,,2022.0,오피스텔,중개거래,서울 종로구
2023,11200,성동구,12200,용답동,1,대지,0232,0001,신창비바패밀리,20230828,28000,65.01,89.63,11.0,,,2006.0,오피스텔,중개거래,서울 성동구
2023,11350,노원구,10500,상계동,1,대지,0740,0000,상계주공2(고층),20230828,40000,32.39,0.0,14.0,,,1987.0,아파트,중개거래,서울 노원구
2023,11350,노원구,10500,상계동,1,대지,0730,0002,상계주공3(고층),20230828,70000,58.01,0.0,7.0,,,1987.0,아파트,중개거래,서울 노원구
2023,11230,동대문구,10800,회기동,1,대지,0065,0000,신현대,20230828,60000,60.48,0.0,12.0,,,1989.0,아파트,중개거래,서울 동대문구
2023,11680,강남구,11000,압구정동,1,대지,0434,0000,신현대12차,20230828,610000,155.52,0.0,7.0,,,1982.0,아파트,중개거래,서울 강남구
2023,11320,도봉구,10700,창동,1,대지,0807,0000,쌍용,20230828,59000,59.88,0.0,1.0,,,1997.0,아파트,중개거래,서울 도봉구
2023,11650,서초구,10800,서초동,1,대지,1508,0017,쌍용주택,20230828,75000,76.43,37.94,3.0,,,2002.0,연립다세대,중개거래,서울 서초구
2023,11440,마포구,10300,신공덕동,1,대지,0155,0000,신공덕1차삼성래미안1아파트,20230828,135000,84.9,0.0,16.0,,,2000.0,아파트,중개거래,서울 마포구
2023,11350,노원구,10500,상계동,1,대지,0720,0000,상계주공6(고층),20230828,70000,58.01,0.0,3.0,,,1988.0,아파트,중개거래,서울 노원구
2023,11305,강북구,10300,수유동,1,대지,0486,0994,호암에버빌B동,20230828,12600,55.48,23.7,2.0,,20231005,2003.0,연립다세대,중개거래,서울 강북구
2023,11350,노원구,10500,상계동,1,대지,0720,0000,상계주공6(고층),20230828,60500,58.01,0.0,1.0,,,1988.0,아파트,중개거래,서울 노원구
2023,11380,은평구,10700,응암동,1,대지,0125,0011,아우르미,20230828,26500,50.46,56.0,6.0,,,2019.0,오피스텔,중개거래,서울 은평구
2023,11500,강서구,10600,내발산동,1,대지,0676,0006,삼미주택,20230828,20200,47.76,20.08,3.0,,,1999.0,연립다세대,중개거래,서울 동작구
2023,11590,동작구,10200,상도동,1,대지,0157,0027,상도그린빌,20230828,59500,70.1,45.85,4.0,,,2002.0,연립다세대,중개거래,서울 동작구
2023,11500,강서구,10300,화곡동,1,대지,0425,0041,삼미빌라,20230828,25000,50.22,22.54,2.0,,,2000.0,연립다세대,직거래,
2023,11710,송파구,10500,석촌동,1,대지,0150,0009,상떼빌라트,20230828,48000,62.81,34.37,3.0,,,2003.0,연립다세대,직거래,
2023,11650,서초구,10700,반포동,1,대지,0002,0012,아크로리버파크,20230828,439000,84.97,0.0,20.0,,,2016.0,아파트,중개거래,서울 서초구
2023,11320,도봉구,10700,창동,1,대지,0299,0000,상아1차아파트,20230828,62000,69.03,0.0,14.0,,,1987.0,아파트,중개거래,서울 도봉구
2023,11680,강남구,10600,대치동,1,대지,0316,0000,은마,20230828,247500,84.43,0.0,2.0,,,1979.0,아파트,중개거래,서울 강남구
2023,11215,광진구,10100,중곡동,1,대지,0120,0015,선영아트빌(120-15),20230828,30000,46.04,27.7,1.0,,,2008.0,연립다세대,중개거래,서울 광진구
2023,11470,양천구,10200,목동,1,대지,0324,0060,양지샤인빌(324-60),20230828,33000,28.53,21.66,3.0,,,2020.0,연립다세대,중개거래,서울 강서구
2023,11380,은평구,10900,신사동,1,대지,0008,0057,유풍빌라(8-57),20230828,13600,40.41,21.73,3.0,,,1994.0,연립다세대,중개거래,서울 은평구
2023,11560,영등포구,12700,양평동3가,1,대지,0003,0001,양평 브릴리언트,20230828,33500,29.55,31.89,3.0,,,2020.0,오피스텔,직거래,
2023,11530,구로구,10700,개봉동,1,대지,0494,0000,위하우스(494),20230828,34900,47.58,28.83,2.0,,,2018.0,연립다세대,중개거래,서울 구로구
2023,11560,영등포구,12900,양평동5가,1,대지,0076,0000,양평한신,20230828,83000,59.94,0.0,17.0,,,1996.0,아파트,중개거래,서울 영등포구
2023,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대아파트,20230828,92500,59.64,0.0,20.0,,,2000.0,아파트,중개거래,서울 강동구
2023,11590,동작구,10700,사당동,1,대지,1149,0000,사당롯데캐슬2차,20230828,110000,84.61,0.0,11.0,,,2004.0,아파트,중개거래,서울 동작구
2023,11290,성북구,13900,석관동,1,대지,0407,0000,석관래미안,20230828,71700,59.9,0.0,3.0,,,2009.0,아파트,중개거래,"서울 동대문구, 서울 성북구"
2023,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,20230828,65000,84.76,0.0,7.0,,,2004.0,아파트,중개거래,서울 강북구
2023,11590,동작구,10100,노량진동,1,대지,0207,0004,비엔트(BIENTE),20230828,42000,26.98,17.0,5.0,,,2023.0,연립다세대,직거래,
2023,11230,동대문구,10600,장안동,1,대지,0306,0010,새한그린빌(306-10),20230828,25500,84.92,0.0,6.0,,,2003.0,아파트,직거래,
2023,11740,강동구,10800,성내동,1,대지,0194,0000,에스케이허브진,20230828,58500,47.36,0.0,3.0,,,2004.0,아파트,중개거래,서울 강동구
2023,11620,관악구,10100,봉천동,1,대지,0634,0065,수팰리스FT,20230828,27800,29.25,23.8,5.0,,,2019.0,연립다세대,중개거래,서울 관악구
2023,11740,강동구,10100,명일동,1,대지,0048,0007,서희스타힐스,20230828,38000,49.99,71.02,15.0,,,2012.0,오피스텔,중개거래,서울 강동구
2023,11710,송파구,10900,장지동,1,대지,0901,0000,위례24단지(꿈에그린),20230828,127000,59.63,0.0,14.0,,,2013.0,아파트,중개거래,서울 송파구
2023,11440,마포구,11400,창전동,1,대지,0444,0000,서강예가,20230828,133500,84.99,0.0,10.0,,,2007.0,아파트,중개거래,서울 마포구
2023,11650,서초구,10100,방배동,1,대지,0904,0006,서리플파크빌,20230828,54000,60.04,33.96,4.0,,,2007.0,연립다세대,중개거래,서울 서초구
2023,11290,성북구,13800,장위동,1,대지,0219,0306,스마트해피타운,20230828,27400,34.75,28.77,4.0,,,2016.0,연립다세대,중개거래,서울 성북구
2023,11290,성북구,13600,하월곡동,1,대지,0222,0000,월곡두산위브,20230828,62500,59.86,0.0,19.0,,,2003.0,아파트,중개거래,서울 성북구
2023,11680,강남구,10100,역삼동,1,대지,0754,0001,역삼푸르지오,20230828,235000,84.91,0.0,15.0,,,2006.0,아파트,중개거래,서울 강남구
2023,11740,강동구,10900,천호동,1,대지,0123,0011,보고리치빌,20230828,34200,47.34,31.94,3.0,,,2015.0,연립다세대,중개거래,서울 강동구
2023,11590,동작구,10700,사당동,1,대지,0301,0003,리더스힐,20230828,57500,46.49,31.66,3.0,,20231121,2022.0,연립다세대,직거래,
2023,11350,노원구,10500,상계동,1,대지,0639,0000,보람1단지,20230828,38000,44.33,0.0,9.0,,,1988.0,아파트,중개거래,"경기 광주시, 서울 노원구"
2023,11710,송파구,10400,송파동,1,대지,0100,0008,영산가,20230828,39000,50.4,32.46,2.0,,,1986.0,연립다세대,중개거래,서울 송파구
2023,11260,중랑구,10200,상봉동,1,대지,0496,0000,우정아파트,20230828,75000,81.78,0.0,3.0,,,2002.0,아파트,중개거래,서울 송파구
2023,11500,강서구,10300,화곡동,1,대지,0421,0003,복지하이츠빌라A,20230828,16000,59.83,29.88,3.0,,,1991.0,연립다세대,중개거래,서울 강서구
2023,11350,노원구,10300,공릉동,1,대지,0715,0000,시영3차(라이프)아파트,20230828,39500,39.6,0.0,13.0,,,1994.0,아파트,중개거래,서울 노원구
2023,11560,영등포구,12100,문래동3가,1,대지,0099,0000,예지팰리스77차,20230828,53000,52.96,0.0,11.0,,,2015.0,아파트,중개거래,서울 영등포구
2023,11320,도봉구,10800,도봉동,1,대지,0641,0000,서원,20230828,35700,49.77,0.0,10.0,,,1996.0,아파트,중개거래,서울 도봉구
2023,11320,도봉구,10500,쌍문동,1,대지,0446,0009,부림빌라B동,20230828,14650,41.79,30.96,-1.0,,,1991.0,연립다세대,중개거래,"서울 강북구, 서울 성동구"
2023,11290,성북구,13300,정릉동,1,대지,0239,0000,정릉풍림아이원,20230828,67000,84.09,0.0,4.0,,,2005.0,아파트,중개거래,서울 성북구
2023,11260,중랑구,10100,면목동,1,대지,0494,0000,용마금호타운,20230828,72000,84.9,0.0,12.0,,20231128,1992.0,아파트,중개거래,서울 중랑구
2023,11560,영등포구,13300,대림동,1,대지,0946,0001,대림현대,20230828,79000,84.96,0.0,17.0,,20240923,1999.0,아파트,중개거래,서울 영등포구
