RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2026,11680,강남구,10500,삼성동,1,대지,0002,0000,서광아파트,20260117,250000,59.67,0.0,5.0,,,1998.0,아파트,중개거래,서울 강남구
2026,11350,노원구,10200,월계동,1,대지,0922,0000,서광,20260117,81000,84.61,0.0,7.0,,,1994.0,아파트,중개거래,서울 노원구
2026,11350,노원구,10500,상계동,1,대지,0647,0000,상계주공12(고층),20260117,42000,41.3,0.0,10.0,,,1988.0,아파트,중개거래,서울 노원구
2026,11650,서초구,10800,서초동,1,대지,1471,0010,서초AURUM,20260117,94000,68.92,41.0,5.0,,,2014.0,연립다세대,중개거래,서울 서초구
2026,11710,송파구,10600,삼전동,1,대지,0043,0017,(43-17),20260117,50000,91.74,46.0,5.0,,,2003.0,연립다세대,직거래,
2026,11650,서초구,10300,우면동,1,대지,0737,0000,서초네이처힐6단지,20260117,160000,59.99,0.0,9.0,,,2013.0,아파트,중개거래,서울 서초구
2026,11350,노원구,10500,상계동,1,대지,0626,0000,상계주공14(고층),20260117,39000,45.9,0.0,9.0,,,1989.0,아파트,중개거래,서울 서초구
2026,11140,중구,16200,신당동,1,대지,0432,1928,(432-1928),20260117,16900,32.07,12.0,3.0,,,2002.0,연립다세대,중개거래,서울 중구
2026,11410,서대문구,12000,남가좌동,1,대지,0385,0000,DMC파크뷰자이1단지,20260117,160000,84.98,0.0,15.0,,,2015.0,아파트,중개거래,서울 서대문구
2026,11650,서초구,10800,서초동,1,대지,1566,0019,서초노빌리에,20260117,127500,81.36,0.0,8.0,,,2006.0,아파트,중개거래,서울 서초구
2026,11350,노원구,10300,공릉동,1,대지,0597,0008,A-LIVE,20260117,15000,29.75,14.0,5.0,,,2013.0,연립다세대,직거래,
2026,11710,송파구,10700,가락동,1,대지,0046,0002,한양빌라,20260117,62500,73.43,39.0,2.0,,,2003.0,연립다세대,중개거래,서울 송파구
2026,11230,동대문구,10600,장안동,1,대지,0315,0006,삼원해피니스2차,20260117,40000,57.63,720.0,4.0,,,2016.0,연립다세대,중개거래,서울 동대문구
2026,11410,서대문구,12000,남가좌동,1,대지,0385,0000,DMC파크뷰자이1단지,20260117,155000,84.971,0.0,10.0,,,2015.0,아파트,중개거래,서울 서대문구
2026,11680,강남구,10100,역삼동,1,대지,0745,0022,(745-22),20260117,74000,28.93,18.0,3.0,,,2019.0,연립다세대,중개거래,서울 강남구
2026,11545,금천구,10300,시흥동,1,대지,0005,0013,삼익,20260117,40700,59.9,0.0,1.0,,,1999.0,아파트,중개거래,서울 금천구
2026,11170,용산구,13400,주성동,1,대지,0045,0008,(45-8),20260117,385000,58.2,32.0,1.0,,,1996.0,연립다세대,중개거래,서울 용산구
2026,11710,송파구,10400,송파동,1,대지,0111,0039,(111-39),20260117,32000,40.8,24.0,5.0,,,2007.0,연립다세대,중개거래,서울 송파구
2026,11620,관악구,10100,봉천동,1,대지,0635,0463,해종빌라,20260117,18000,37.06,24.0,2.0,,,1991.0,연립다세대,중개거래,서울 관악구
2026,11380,은평구,10100,수색동,1,대지,0418,0000,DMCSKVIEW,20260117,135000,59.986,0.0,10.0,,,2023.0,아파트,중개거래,서울 은평구
2026,11500,강서구,10900,방화동,1,대지,0579,0000,한진로즈힐,20260117,78000,84.93,0.0,2.0,,,2004.0,아파트,중개거래,"서울 강서구, 서울 영등포구"
2026,11650,서초구,10300,우면동,1,대지,0728,0000,(728),20260117,9200,13.86,21.1624,5.0,,,2013.0,오피스텔,중개거래,서울 서초구
2026,11350,노원구,10300,공릉동,1,대지,0714,0000,삼익4단지아파트,20260117,47700,49.5,0.0,12.0,,,1994.0,아파트,중개거래,서울 노원구
2026,11215,광진구,10500,자양동,1,대지,0048,0006,(48-6),20260117,97000,14.27,10.0,4.0,,,2018.0,연립다세대,중개거래,"서울 광진구, 서울 용산구"
2026,11320,도봉구,10800,도봉동,1,대지,0030,0001,한신,20260117,58800,84.94,0.0,10.0,,,1995.0,아파트,중개거래,서울 도봉구
2026,11350,노원구,10500,상계동,1,대지,0624,0000,상계주공16(고층),20260117,43700,59.39,0.0,1.0,,,1988.0,아파트,중개거래,서울 노원구
2026,11620,관악구,10100,봉천동,1,대지,0480,0014,(480-14),20260117,61000,32.13,23.0,1.0,,,1987.0,연립다세대,중개거래,서울 관악구
2026,11380,은평구,10300,불광동,1,대지,0171,0000,(171-0),20260117,23000,44.36,32.0,2.0,,,1986.0,연립다세대,중개거래,서울 은평구
2026,11305,강북구,10400,우이동,1,대지,0072,0159,한일주택,20260117,14000,36.3,15.0,3.0,,,1993.0,연립다세대,중개거래,서울 강북구
2026,11170,용산구,10400,갈월동,1,대지,0049,0002,(49-2),20260117,150000,56.97,34.0,4.0,,,2006.0,연립다세대,중개거래,서울 용산구
2026,11350,노원구,10200,월계동,1,대지,0922,0000,서광,20260117,60000,59.96,0.0,1.0,,,1994.0,아파트,중개거래,서울 노원구
2026,11170,용산구,11900,효창동,1,대지,0005,0212,(5-212),20260117,59000,16.79,9.0,2.0,,,2015.0,연립다세대,중개거래,"서울 마포구, 서울 용산구"
2026,11740,강동구,10500,길동,1,대지,0184,0000,삼익세라믹,20260117,82000,84.85,0.0,3.0,,,1992.0,아파트,중개거래,서울 강동구
2026,11710,송파구,10500,석촌동,1,대지,0024,0014,석촌호수 나인파크 B,20260117,25000,19.34,35.78,3.0,,,,오피스텔,중개거래,서울 송파구
2026,11350,노원구,10500,상계동,1,대지,1289,0000,상계불암대림,20260117,49800,59.22,0.0,3.0,,,2000.0,아파트,중개거래,서울 노원구
2026,11380,은평구,10100,수색동,1,대지,0419,0000,DMCSK뷰아이파크포레,20260117,110900,59.96,0.0,17.0,,,2025.0,아파트,중개거래,"경기 고양시 덕양구, 서울 은평구"
2026,11530,구로구,10200,구로동,1,대지,0182,0006,한라빌리언스 오피스텔,20260117,13500,25.99,35.04,10.0,,,2003.0,오피스텔,중개거래,"서울 구로구, 서울 서초구"
2026,11350,노원구,10600,중계동,1,대지,0506,0000,(506),20260117,34800,59.64,82.32,13.0,,,2005.0,오피스텔,중개거래,서울 노원구
2026,11380,은평구,10400,갈현동,1,대지,0506,0009,(506-9),20260117,32500,78.96,37.0,4.0,,,2002.0,연립다세대,중개거래,서울 은평구
2026,11620,관악구,10100,봉천동,1,대지,0729,0032,해태보라매타워,20260117,87500,84.04,0.0,21.0,,,1996.0,아파트,중개거래,"서울 동작구, 서울 영등포구"
2026,11410,서대문구,11000,북아현동,1,대지,0113,0042,(113-42),20260117,122000,56.86,51.0,1.0,,,1975.0,연립다세대,중개거래,"경기 의왕시, 서울 서대문구"
2026,11740,강동구,10500,길동,1,대지,0053,0000,삼익파크맨션,20260117,127000,79.57,0.0,5.0,,,1982.0,아파트,중개거래,서울 강동구
2026,11290,성북구,13800,장위동,1,대지,0231,0103,한양맨션,20260117,55700,62.45,36.0,1.0,,,1992.0,연립다세대,중개거래,서울 성북구
2026,11305,강북구,10300,수유동,1,대지,0291,0188,삼일아트빌A동,20260117,24200,44.52,26.0,3.0,,,2014.0,연립다세대,중개거래,서울 도봉구
2026,11410,서대문구,11000,북아현동,1,대지,0113,0042,(113-42),20260117,122000,56.86,51.0,1.0,,20260210,1975.0,연립다세대,중개거래,"경기 의왕시, 서울 서대문구"
2026,11350,노원구,10500,상계동,1,대지,0666,0000,상계주공10(고층),20260117,59000,59.2,0.0,4.0,,,1988.0,아파트,중개거래,서울 노원구
2026,11290,성북구,10300,돈암동,1,대지,0538,0202,(538-202),20260117,36500,51.31,39.0,2.0,,,2017.0,연립다세대,중개거래,서울 성북구
2026,11110,종로구,14900,원서동,1,대지,0076,0011,삼정빌라트,20260117,38000,59.52,23.0,4.0,,,2001.0,연립다세대,중개거래,서울 종로구
2026,11530,구로구,10200,구로동,1,대지,0792,0006,(792-6),20260117,22000,41.42,0.0,3.0,,,1996.0,아파트,중개거래,서울 구로구
2026,11350,노원구,10500,상계동,1,대지,0720,0000,상계주공6(고층),20260117,70000,58.01,0.0,5.0,,,1988.0,아파트,중개거래,서울 노원구
2026,11350,노원구,10500,상계동,1,대지,0666,0000,상계주공10(고층),20260117,57000,59.2,0.0,1.0,,,1988.0,아파트,중개거래,서울 노원구
2026,11410,서대문구,12000,남가좌동,1,대지,0381,0000,DMC센트레빌,20260117,125000,114.85,0.0,15.0,,,2009.0,아파트,중개거래,서울 서대문구
2026,11215,광진구,10500,자양동,1,대지,0581,0012,(581-12),20260117,46900,57.75,37.0,4.0,,,2003.0,연립다세대,중개거래,서울 광진구
2026,11350,노원구,10500,상계동,1,대지,0666,0000,상계주공10(고층),20260117,53700,49.94,0.0,4.0,,,1988.0,아파트,중개거래,"서울 노원구, 서울 도봉구"
2026,11530,구로구,10600,고척동,1,대지,0337,0000,한일유앤아이,20260117,64500,84.98,0.0,3.0,,,2005.0,아파트,중개거래,서울 구로구
2026,11290,성북구,10300,돈암동,1,대지,0609,0001,한신,20260117,78000,68.13,0.0,13.0,,,1998.0,아파트,중개거래,서울 성북구
2026,11230,동대문구,10700,청량리동,1,대지,0060,0000,한신,20260117,94000,114.95,0.0,14.0,,,1997.0,아파트,중개거래,서울 동대문구
2026,11290,성북구,13900,석관동,1,대지,0407,0000,석관래미안,20260117,100000,114.97,0.0,11.0,,,2009.0,아파트,중개거래,서울 성북구
2026,11710,송파구,10500,석촌동,1,대지,0263,0003,(263-3),20260117,45500,29.79,18.0,5.0,,,2022.0,연립다세대,중개거래,서울 중랑구
2026,11200,성동구,11300,옥수동,1,대지,0450,0012,한빛하이츠,20260117,79000,75.72,51.0,2.0,,,1993.0,연립다세대,중개거래,서울 성동구
2026,11440,마포구,12500,성산동,1,대지,0258,0012,(258-12),20260117,53000,34.44,21.0,5.0,,,2017.0,연립다세대,중개거래,서울 마포구
2026,11260,중랑구,10600,신내동,1,대지,0783,0000,성원,20260117,65000,84.32,0.0,7.0,,,1994.0,아파트,중개거래,서울 중랑구
2026,11440,마포구,12500,성산동,1,대지,0600,0000,성사1차풍림아파트101동,20260117,69400,59.85,0.0,13.0,,,2000.0,아파트,중개거래,서울 마포구
2026,11710,송파구,11400,마천동,1,대지,0001,0037,서울빌라트(나동),20260117,31000,51.27,30.0,2.0,,,1996.0,연립다세대,중개거래,서울 송파구
2026,11320,도봉구,10800,도봉동,1,대지,0555,0000,서울가든,20260117,43000,75.33,0.0,11.0,,,1987.0,아파트,중개거래,서울 도봉구
2026,11320,도봉구,10800,도봉동,1,대지,0087,0000,삼환도봉,20260117,52000,73.89,0.0,8.0,,,1987.0,아파트,중개거래,서울 도봉구
2026,11680,강남구,10600,대치동,1,대지,0511,0000,한보미도맨션1,20260117,475000,128.01,0.0,2.0,,,1983.0,아파트,중개거래,서울 강남구
2026,11410,서대문구,11900,북가좌동,1,대지,0431,0000,DMC한양,20260117,85000,84.33,0.0,3.0,,,1987.0,아파트,중개거래,서울 서대문구
2026,11740,강동구,10200,고덕동,1,대지,0184,0003,184-3,20260117,39000,18.71,17.0,2.0,,,2025.0,연립다세대,중개거래,서울 강동구
2026,11305,강북구,10100,미아동,1,대지,0741,0003,(741-3),20260117,13900,33.74,20.0,-1.0,,,1994.0,연립다세대,중개거래,서울 강북구
2026,11260,중랑구,10100,면목동,1,대지,0651,0028,경수하이빌(651-28),20260117,25800,27.18,16.0,2.0,,,2015.0,연립다세대,중개거래,서울 중랑구
2026,11215,광진구,10100,중곡동,1,대지,0625,0005,강변타운,20260117,33500,41.57,26.0,3.0,,,2009.0,연립다세대,중개거래,"서울 강동구, 서울 광진구"
2026,11650,서초구,10100,방배동,1,대지,3283,0000,방배그랑자이,20260117,340000,84.971,0.0,10.0,,,2021.0,아파트,중개거래,서울 서초구
2026,11140,중구,16200,신당동,1,대지,0840,0000,현대,20260117,118000,83.97,0.0,7.0,,,1993.0,아파트,중개거래,서울 중구
2026,11680,강남구,10300,개포동,1,대지,1284,0000,개포자이프레지던스,20260117,385000,78.774,0.0,22.0,,,2023.0,아파트,중개거래,"경기 안양시 동안구, 서울 강남구"
2026,11290,성북구,11000,동소문동7가,1,대지,0120,0000,브라운스톤동선,20260117,111200,84.96,0.0,4.0,,,2010.0,아파트,중개거래,서울 성북구
2026,11530,구로구,10200,구로동,1,대지,0044,0005,비즈트위트레인보우,20260117,11000,15.58,0.0,5.0,,,2012.0,아파트,중개거래,서울 구로구
2026,11110,종로구,18700,무악동,1,대지,0082,0000,현대,20260117,122980,84.92,0.0,2.0,,,2000.0,아파트,중개거래,서울 종로구
2026,11260,중랑구,10200,상봉동,1,대지,0087,0028,청운명가시티,20260117,31000,27.13,13.0,7.0,,,2020.0,연립다세대,중개거래,서울 동대문구
2026,11500,강서구,10300,화곡동,1,대지,1165,0000,강서힐스테이트,20260117,145500,128.81,0.0,2.0,,,2015.0,아파트,중개거래,서울 강서구
2026,11500,강서구,10300,화곡동,1,대지,1165,0000,강서힐스테이트,20260117,173500,152.1,0.0,9.0,,,2015.0,아파트,중개거래,서울 강서구
2026,11530,구로구,10700,개봉동,1,대지,0489,0000,개봉동현대아이파크,20260117,91000,84.98,0.0,19.0,,,2006.0,아파트,중개거래,서울 구로구
2026,11650,서초구,10100,방배동,1,대지,0918,0015,초원로얄빌라,20260117,90000,60.03,28.0,1.0,,,1992.0,연립다세대,중개거래,서울 서초구
2026,11650,서초구,10100,방배동,1,대지,3283,0000,방배그랑자이,20260117,340000,84.972,0.0,19.0,,,2021.0,아파트,중개거래,서울 서초구
2026,11650,서초구,10100,방배동,1,대지,0866,0020,방배대우디오빌,20260117,27500,29.6,0.0,7.0,,,2005.0,아파트,중개거래,서울 서초구
2026,11410,서대문구,11100,홍제동,1,대지,0247,0019,홍일,20260117,28000,64.89,0.0,1.0,,,1969.0,아파트,중개거래,서울 서대문구
2026,11140,중구,16200,신당동,1,대지,0349,0199,홍익아트빌라,20260117,110000,62.04,27.0,1.0,,,1995.0,연립다세대,중개거래,서울 중구
2026,11410,서대문구,11800,홍은동,1,대지,0455,0000,홍은동벽산,20260117,88000,114.96,0.0,8.0,,,1997.0,아파트,중개거래,서울 서대문구
2026,11410,서대문구,11800,홍은동,1,대지,0455,0000,홍은동벽산,20260117,72800,84.96,0.0,8.0,,,1997.0,아파트,중개거래,서울 서대문구
2026,11230,동대문구,10400,전농동,1,대지,0620,0047,청량리역롯데캐슬 SKY-L65,20260117,197000,84.971,0.0,52.0,,,2023.0,아파트,중개거래,서울 동대문구
2026,11350,노원구,10600,중계동,1,대지,0366,0000,청구(366),20260117,127500,115.47,0.0,15.0,,,1993.0,아파트,중개거래,서울 노원구
2026,11470,양천구,10100,신정동,1,대지,0336,0000,청구,20260117,133500,84.99,0.0,10.0,,,1992.0,아파트,중개거래,서울 양천구
2026,11530,구로구,10600,고척동,1,대지,0326,0000,청구,20260117,58500,59.94,0.0,19.0,,,1999.0,아파트,중개거래,서울 구로구
2026,11380,은평구,10200,녹번동,1,대지,0029,0033,호안빌,20260117,26900,28.03,21.0,4.0,,,2021.0,연립다세대,중개거래,서울 은평구
2026,11530,구로구,10900,궁동,1,대지,0100,0000,방주빌라(100-0),20260117,22000,65.66,38.0,2.0,,,1997.0,연립다세대,중개거래,서울 구로구
2026,11710,송파구,10400,송파동,1,대지,0033,0000,호수임광,20260117,107000,57.72,0.0,10.0,,,1995.0,아파트,중개거래,서울 송파구
2026,11530,구로구,10200,구로동,1,대지,1272,0000,미래타워,20260117,50000,78.23,0.0,14.0,,,2003.0,아파트,중개거래,"서울 구로구, 서울 금천구"
2026,11560,영등포구,10800,영등포동7가,1,대지,0208,0000,포레나 영등포 센트럴,20260117,40500,32.821,59.7539,25.0,,,2020.0,오피스텔,중개거래,서울 영등포구
2026,11500,강서구,10300,화곡동,1,대지,0409,0126,하나아이파크빌,20260117,26500,47.81,34.0,6.0,,,2017.0,연립다세대,직거래,
2026,11230,동대문구,10500,답십리동,1,대지,1002,0000,청계한신휴플러스,20260117,130000,84.73,0.0,1.0,,,2010.0,아파트,중개거래,서울 동대문구
2026,11680,강남구,10800,논현동,1,대지,0136,0039,케아하우스23차,20260117,29000,18.82,15.0,2.0,,,2013.0,연립다세대,직거래,
2026,11545,금천구,10300,시흥동,1,대지,0951,0003,하늘채(951-3),20260117,22700,32.85,20.0,2.0,,,2017.0,연립다세대,중개거래,서울 금천구
2026,11140,중구,16500,황학동,1,대지,1153,0000,청계아델리아 II,20260117,50200,46.22,74.55,17.0,,,,오피스텔,중개거래,서울 성동구
2026,11680,강남구,10800,논현동,1,대지,0104,0023,케이씨빌,20260117,136000,113.77,0.0,1.0,,,2004.0,아파트,중개거래,서울 강남구
2026,11530,구로구,11200,항동,1,대지,0237,0000,하버라인2단지,20260117,75000,74.85,0.0,8.0,,,2019.0,아파트,중개거래,서울 구로구
2026,11530,구로구,11200,항동,1,대지,0233,0000,현대홈타운스위트,20260117,62800,84.985,0.0,3.0,,,2004.0,아파트,중개거래,서울 구로구
2026,11530,구로구,10700,개봉동,1,대지,0480,0000,현대홈타운,20260117,69000,59.49,0.0,6.0,,,2001.0,아파트,중개거래,경기 광명시
2026,11380,은평구,10700,응암동,1,대지,0767,0000,백련산에스케이뷰아이파크,20260117,95000,59.933,0.0,19.0,,,2020.0,아파트,중개거래,서울 은평구
2026,11215,광진구,10700,화양동,1,대지,0113,0001,광진코지웰,20260117,14700,15.63,0.0,12.0,,,2014.0,아파트,중개거래,서울 광진구
2026,11170,용산구,12900,이촌동,1,대지,0400,0000,현대한강,20260117,262000,84.88,0.0,8.0,,,1997.0,아파트,중개거래,서울 용산구
2026,11215,광진구,10300,구의동,1,대지,0209,0010,하우징허브,20260117,45500,34.05,27.0,5.0,,,2016.0,연립다세대,중개거래,서울 광진구
2026,11380,은평구,10400,갈현동,1,대지,0502,0036,현대유니빌(502-36),20260117,31000,56.94,28.0,1.0,,,2002.0,연립다세대,중개거래,서울 은평구
2026,11740,강동구,10900,천호동,1,대지,0337,0003,하우징허브바람개비1,20260117,30500,30.4,22.0,5.0,,,2017.0,연립다세대,중개거래,서울 강동구
2026,11440,마포구,12400,연남동,1,대지,0573,0000,코오롱,20260117,104000,59.76,0.0,14.0,,,2003.0,아파트,중개거래,서울 마포구
2026,11350,노원구,10300,공릉동,1,대지,0725,0000,풍림아파트A,20260117,71000,59.94,0.0,20.0,,,2001.0,아파트,중개거래,서울 노원구
2026,11380,은평구,10700,응암동,1,대지,0759,0000,백련산힐스테이트1차,20260117,73000,59.63,0.0,8.0,,,2011.0,아파트,중개거래,서울 은평구
2026,11710,송파구,11100,방이동,1,대지,0174,0002,광동주택9,20260117,60000,59.99,277.0,-1.0,,,1992.0,연립다세대,중개거래,서울 송파구
2026,11500,강서구,10900,방화동,1,대지,0594,0005,채움빌,20260117,34500,50.77,30.0,6.0,,,2015.0,연립다세대,중개거래,서울 강서구
2026,11380,은평구,10700,응암동,1,대지,0759,0000,백련산힐스테이트1차,20260117,97500,114.9,0.0,7.0,,,2011.0,아파트,중개거래,서울 은평구
2026,11620,관악구,10100,봉천동,1,대지,1717,0000,관악푸르지오,20260117,117000,84.75,0.0,19.0,,,2004.0,아파트,중개거래,"서울 관악구, 인천 동구"
2026,11380,은평구,10700,응암동,1,대지,0761,0000,백련산힐스테이트3차,20260117,81000,84.59,0.0,1.0,,,2011.0,아파트,중개거래,서울 은평구
2026,11620,관악구,10100,봉천동,1,대지,1717,0000,관악푸르지오,20260117,102500,59.58,0.0,14.0,,,2004.0,아파트,중개거래,서울 관악구
2026,11110,종로구,17400,창신동,1,대지,0703,0000,창신쌍용2,20260117,65000,54.7,0.0,13.0,,,1993.0,아파트,중개거래,서울 종로구
2026,11380,은평구,10700,응암동,1,대지,0764,0000,백련산힐스테이트4차,20260117,99500,84.98,0.0,16.0,,,2018.0,아파트,중개거래,"서울 마포구, 서울 은평구"
2026,11545,금천구,10300,시흥동,1,대지,1013,0000,관악산벽산타운5,20260117,68000,114.84,0.0,10.0,,,2004.0,아파트,중개거래,서울 금천구
2026,11545,금천구,10300,시흥동,1,대지,1013,0000,관악산벽산타운5,20260117,55000,84.97,0.0,3.0,,,2004.0,아파트,중개거래,서울 금천구
2026,11740,강동구,10800,성내동,1,대지,0244,0012,LIGA,20260117,84500,84.91,0.0,9.0,,,2008.0,아파트,중개거래,서울 강동구
2026,11710,송파구,10800,문정동,1,대지,0618,0000,파크하비오,20260117,51500,51.16,64.84,14.0,,,,오피스텔,중개거래,서울 송파구
2026,11320,도봉구,10700,창동,1,대지,0347,0000,창동주공3단지(해등마을),20260117,67000,59.22,0.0,10.0,,,1990.0,아파트,중개거래,서울 도봉구
2026,11680,강남구,10800,논현동,1,대지,0217,0034,학동,20260117,132800,107.86,0.0,5.0,,,2005.0,아파트,중개거래,서울 강남구
2026,11710,송파구,10800,문정동,1,대지,0618,0000,파크하비오,20260117,46500,48.93,62.01,17.0,,,,오피스텔,중개거래,서울 송파구
2026,11410,서대문구,11900,북가좌동,1,대지,0350,0025,초원빌라(A),20260117,80000,76.47,34.0,5.0,,,2002.0,연립다세대,중개거래,경기 고양시 덕양구
2026,11470,양천구,10100,신정동,1,대지,1283,0000,푸른마을3,20260117,60000,59.91,0.0,4.0,,,2001.0,아파트,중개거래,서울 양천구
2026,11290,성북구,13800,장위동,1,대지,0066,0239,퀸즈빌7차,20260117,60000,29.75,18.0,3.0,,,2021.0,연립다세대,중개거래,서울 성북구
2026,11320,도봉구,10700,창동,1,대지,0347,0000,창동주공3단지(해등마을),20260117,59600,49.94,0.0,14.0,,,1990.0,아파트,중개거래,서울 도봉구
2026,11620,관악구,10100,봉천동,1,대지,1712,0000,관악드림(동아),20260117,116500,84.96,0.0,12.0,,,2003.0,아파트,중개거래,"서울 관악구, 서울 서초구"
2026,11710,송파구,10800,문정동,1,대지,0618,0000,파크하비오,20260117,42800,47.89,60.69,10.0,,,,오피스텔,중개거래,서울 송파구
2026,11620,관악구,10100,봉천동,1,대지,1712,0000,관악드림(동아),20260117,104000,60.0,0.0,16.0,,,2003.0,아파트,중개거래,서울 관악구
2026,11650,서초구,10100,방배동,1,대지,0890,0034,OwnersVill,20260117,59500,29.3,17.0,2.0,,,2016.0,연립다세대,중개거래,서울 서초구
2026,11320,도봉구,10700,창동,1,대지,0820,0000,창동신도브래뉴1차,20260117,81000,79.435,0.0,8.0,,,2003.0,아파트,중개거래,서울 도봉구
2026,11500,강서구,10800,공항동,1,대지,1374,0000,공항동부센트레빌,20260117,87500,84.99,0.0,8.0,,,2009.0,아파트,중개거래,서울 강서구
2026,11740,강동구,10800,성내동,1,대지,0428,0002,파크프라자,20260117,57000,58.13,0.0,4.0,,,2003.0,아파트,중개거래,서울 강동구
2026,11200,성동구,11400,성수동1가,1,대지,0656,1080,베스트하우스,20260117,40000,28.425,16.0,3.0,,,2017.0,연립다세대,중개거래,서울 성동구
2026,11350,노원구,10400,하계동,1,대지,0354,0000,학여울청구,20260117,91000,113.51,0.0,7.0,,,1999.0,아파트,중개거래,서울 노원구
2026,11545,금천구,10300,시흥동,1,대지,0791,0040,SM엘루이,20260117,58000,71.09,0.0,8.0,,,2012.0,아파트,중개거래,서울 금천구
2026,11440,마포구,12200,합정동,1,대지,0361,0004,파크원룸,20260117,50500,28.36,26.0,4.0,,,2002.0,연립다세대,중개거래,서울 마포구
2026,11650,서초구,10700,반포동,1,대지,0720,0025,VERAHaus,20260117,60000,28.49,18.0,3.0,,,2016.0,연립다세대,중개거래,서울 서초구
2026,11215,광진구,10500,자양동,1,대지,0779,0000,타워더모스트광진아크로텔,20260117,22500,23.97,34.42,13.0,,,2014.0,오피스텔,중개거래,서울 광진구
2026,11290,성북구,11300,삼선동3가,1,대지,0102,0000,한강뉴스타,20260117,30000,29.91,17.0,5.0,,,2018.0,연립다세대,중개거래,서울 성북구
2026,11680,강남구,10300,개포동,1,대지,1234,0007,푸른빌,20260117,55000,31.13,18.0,5.0,,,2015.0,연립다세대,중개거래,서울 강남구
2026,11740,강동구,10300,상일동,1,대지,0279,0007,골든빌리지(279-7),20260117,35700,44.46,27.0,2.0,,,2012.0,연립다세대,중개거래,서울 강동구
2026,11350,노원구,10400,하계동,1,대지,0274,0000,청솔(시영7),20260117,38000,39.92,0.0,15.0,,,1989.0,아파트,중개거래,서울 노원구
2026,11680,강남구,11400,일원동,1,대지,0648,0007,골든빌,20260117,81000,29.75,23.0,2.0,,,2020.0,연립다세대,중개거래,서울 강남구
2026,11290,성북구,13900,석관동,1,대지,0122,0003,진영리더스,20260117,35000,41.72,26.0,5.0,,,2015.0,연립다세대,중개거래,서울 성북구
2026,11215,광진구,10300,구의동,1,대지,0680,0000,e편한세상광진그랜드파크,20260117,253000,115.982,0.0,18.0,,,2021.0,아파트,중개거래,"경기 안양시 동안구, 서울 광진구"
2026,11470,양천구,10200,목동,1,대지,0324,0172,골든빌,20260117,28000,28.47,17.0,5.0,,,2016.0,연립다세대,중개거래,서울 양천구
2026,11380,은평구,10700,응암동,1,대지,0196,0010,진성타운,20260117,34000,48.24,29.0,4.0,,,2008.0,연립다세대,중개거래,서울 은평구
2026,11410,서대문구,11100,홍제동,1,대지,0082,0000,홍제한양,20260117,93000,84.77,0.0,11.0,,,1993.0,아파트,중개거래,서울 서대문구
2026,11545,금천구,10200,독산동,1,대지,1051,0016,골드클래스,20260117,29700,29.96,19.0,4.0,,,2019.0,연립다세대,중개거래,서울 금천구
2026,11215,광진구,10500,자양동,1,대지,0666,0012,골드빌라(666-12),20260117,105000,70.8,36.0,3.0,,,2009.0,연립다세대,중개거래,서울 광진구
2026,11260,중랑구,10600,신내동,1,대지,0654,0000,진로아파트,20260117,84000,101.86,0.0,4.0,,20260131,1995.0,아파트,중개거래,"서울 노원구, 서울 중랑구"
2026,11530,구로구,10600,고척동,1,대지,0342,0000,벽산베스트블루밍,20260117,80600,59.962,0.0,9.0,,,2010.0,아파트,중개거래,"경기 광명시, 서울 구로구"
2026,11410,서대문구,11000,북아현동,1,대지,1013,0000,e편한세상신촌1단지,20260117,219500,84.93,0.0,8.0,,,2018.0,아파트,중개거래,서울 서대문구
2026,11470,양천구,10100,신정동,1,대지,1283,0000,푸른마을3,20260117,60000,59.91,0.0,7.0,,,2001.0,아파트,중개거래,서울 양천구
2026,11410,서대문구,11000,북아현동,1,대지,1013,0000,e편한세상신촌4단지,20260117,230000,84.82,0.0,18.0,,,2018.0,아파트,중개거래,서울 서대문구
2026,11350,노원구,10300,공릉동,1,대지,0081,0000,태강아파트(아이파크),20260117,55300,49.6,0.0,11.0,,,1999.0,아파트,중개거래,서울 노원구
2026,11380,은평구,10500,구산동,1,대지,0177,0037,고은명가(177-37),20260117,30000,29.94,19.0,4.0,,20260119,2022.0,연립다세대,직거래,
2026,11350,노원구,10300,공릉동,1,대지,0081,0000,태강아파트(아이파크),20260117,51000,49.6,0.0,3.0,,,1999.0,아파트,중개거래,서울 노원구
2026,11200,성동구,12200,용답동,1,대지,0028,0009,물댄동산,20260117,53700,21.38,14.0,2.0,,,2023.0,연립다세대,직거래,
2026,11230,동대문구,10200,용두동,1,대지,0798,0000,청량리역한양수자인그라시엘,20260117,179000,84.97,0.0,34.0,,,2023.0,아파트,중개거래,"서울 동대문구, 서울 성동구"
2026,11320,도봉구,10700,창동,1,대지,0045,0000,삼성래미안,20260117,81750,84.87,0.0,13.0,,,1992.0,아파트,중개거래,"서울 노원구, 서울 도봉구"
2026,11590,동작구,10900,신대방동,1,대지,0720,0000,보라매e편한세상,20260117,149900,133.3,0.0,15.0,,,2010.0,아파트,중개거래,"서울 동작구, 서울 영등포구"
